Datetime,Close,High,Low,Open,Volume,H-L,H-PC,L-PC,TR,ATR,basic_upper,basic_lower,final_upper,final_lower,supertrend,trend
2026-01-23 06:05:00+00:00,25229.099609375,25259.25,25229.099609375,25256.44921875,0,30.150390625,2.849609375,27.30078125,30.150390625,24.197490365913854,25316.76727578524,25171.58233358976,25316.76727578524,25227.37177775261,25227.37177775261,1.0
2026-01-23 06:10:00+00:00,25211.599609375,25230.55078125,25210.400390625,25229.69921875,0,20.150390625,1.451171875,18.69921875,20.150390625,23.792780391822472,25291.853927112967,25149.097244762033,25291.853927112967,25227.37177775261,25291.853927112967,-1.0
2026-01-23 06:15:00+00:00,25193.349609375,25215.80078125,25193.349609375,25211.44921875,0,22.451171875,4.201171875,18.25,22.451171875,23.658619540140226,25275.55105393292,25133.59933669208,25275.55105393292,25133.59933669208,25275.55105393292,-1.0
2026-01-23 06:20:00+00:00,25207.44921875,25224.650390625,25191.599609375,25193.44921875,0,33.05078125,31.30078125,1.75,33.05078125,24.597835711126205,25281.918507133378,25134.331492866622,25275.55105393292,25134.331492866622,25275.55105393292,-1.0
2026-01-23 06:25:00+00:00,25215.19921875,25218.150390625,25202.94921875,25208.05078125,0,15.201171875,10.701171875,4.5,15.201171875,23.658169327513583,25281.52431267004,25139.57529670496,25275.55105393292,25139.57529670496,25275.55105393292,-1.0
2026-01-23 06:30:00+00:00,25219.150390625,25223.30078125,25198.150390625,25214.75,0,25.150390625,8.1015625,17.048828125,25.150390625,23.807391457262227,25282.147760309286,25139.303411565714,25275.55105393292,25139.57529670496,25275.55105393292,-1.0
2026-01-23 06:35:00+00:00,25189.55078125,25218.55078125,25186.849609375,25218.55078125,0,31.701171875,0.599609375,32.30078125,32.30078125,24.65673043653601,25276.670386622107,25128.730004002893,25275.55105393292,25139.57529670496,25275.55105393292,-1.0
2026-01-23 06:40:00+00:00,25185.19921875,25195.80078125,25183.94921875,25190.849609375,0,11.8515625,6.25,5.6015625,11.8515625,23.37621364288241,25260.003640928648,25119.746359071352,25260.003640928648,25139.57529670496,25260.003640928648,-1.0
2026-01-23 06:45:00+00:00,25219.599609375,25220.349609375,25185.94921875,25185.94921875,0,34.400390625,35.150390625,0.75,35.150390625,24.55363134109417,25276.810308085784,25129.488520039216,25260.003640928648,25139.57529670496,25260.003640928648,-1.0
2026-01-23 06:50:00+00:00,25203.650390625,25222.94921875,25203.400390625,25220.349609375,0,19.548828125,3.349609375,16.19921875,19.548828125,24.053151019484755,25285.334257745955,25141.015351629045,25260.003640928648,25141.015351629045,25260.003640928648,-1.0
2026-01-23 06:55:00+00:00,25205.650390625,25218.05078125,25194.0,25204.55078125,0,24.05078125,14.400390625,9.650390625,24.05078125,24.05291404253628,25278.18413275261,25133.86664849739,25260.003640928648,25141.015351629045,25260.003640928648,-1.0
2026-01-23 07:00:00+00:00,25211.150390625,25220.5,25199.44921875,25205.30078125,0,21.05078125,14.849609375,6.201171875,21.05078125,23.75270076328265,25281.23271166485,25138.71650708515,25260.003640928648,25141.015351629045,25260.003640928648,-1.0
2026-01-23 07:05:00+00:00,25216.650390625,25217.80078125,25202.599609375,25210.0,0,15.201171875,6.650390625,8.55078125,15.201171875,22.897547874454386,25278.892838935863,25141.507551689137,25260.003640928648,25141.507551689137,25260.003640928648,-1.0
2026-01-23 07:10:00+00:00,25223.05078125,25236.599609375,25207.05078125,25216.55078125,0,29.548828125,19.94921875,9.599609375,29.548828125,23.562675899508946,25292.51322301103,25151.13716761397,25260.003640928648,25151.13716761397,25260.003640928648,-1.0
2026-01-23 07:15:00+00:00,25210.75,25243.80078125,25208.150390625,25223.30078125,0,35.650390625,20.75,14.900390625,35.650390625,24.771447372058056,25300.289928053673,25151.661243821327,25260.003640928648,25151.661243821327,25260.003640928648,-1.0
2026-01-23 07:20:00+00:00,25229.099609375,25229.75,25202.19921875,25212.05078125,0,27.55078125,19.0,8.55078125,27.55078125,25.04938075985225,25291.122751654555,25140.826467095445,25260.003640928648,25151.661243821327,25260.003640928648,-1.0
2026-01-23 07:25:00+00:00,25202.94921875,25229.75,25200.900390625,25229.75,0,28.849609375,0.650390625,28.19921875,28.849609375,25.429403621367026,25291.613406176602,25139.036984448398,25260.003640928648,25151.661243821327,25260.003640928648,-1.0
2026-01-23 07:30:00+00:00,25194.30078125,25213.30078125,25191.69921875,25203.94921875,0,21.6015625,10.3515625,11.25,21.6015625,25.046619509230325,25277.63985852769,25127.36014147231,25260.003640928648,25151.661243821327,25260.003640928648,-1.0
2026-01-23 07:35:00+00:00,25187.25,25198.5,25180.55078125,25194.05078125,0,17.94921875,4.19921875,13.75,17.94921875,24.336879433307292,25262.536028924922,25116.514752325078,25260.003640928648,25151.661243821327,25260.003640928648,-1.0
2026-01-23 07:40:00+00:00,25196.400390625,25200.349609375,25183.900390625,25187.75,0,16.44921875,13.099609375,3.349609375,16.44921875,23.548113364976565,25262.76934009493,25121.48065990507,25260.003640928648,25151.661243821327,25260.003640928648,-1.0
2026-01-23 07:45:00+00:00,25148.94921875,25197.349609375,25143.05078125,25196.650390625,0,54.298828125,0.94921875,53.349609375,54.298828125,26.62318484097891,25250.06974983544,25090.33064078956,25250.06974983544,25151.661243821327,25250.06974983544,-1.0
2026-01-23 07:50:00+00:00,25128.0,25149.55078125,25124.94921875,25148.55078125,0,24.6015625,0.6015625,24.0,24.6015625,26.42102260688102,25216.513067820644,25057.986932179356,25216.513067820644,25057.986932179356,25216.513067820644,-1.0
2026-01-23 07:55:00+00:00,25124.599609375,25148.25,25121.5,25127.75,0,26.75,20.25,6.5,26.75,26.45392034619292,25214.236761038577,25055.513238961423,25214.236761038577,25057.986932179356,25214.236761038577,-1.0
2026-01-23 08:00:00+00:00,25070.650390625,25125.80078125,25068.099609375,25125.599609375,0,57.701171875,1.201171875,56.5,57.701171875,29.57864549907363,25185.68613180972,25008.21425881528,25185.68613180972,25057.986932179356,25185.68613180972,-1.0
2026-01-23 08:05:00+00:00,25062.55078125,25077.150390625,25056.599609375,25072.25,0,20.55078125,6.5,14.05078125,20.55078125,28.67585907416627,25152.9025772225,24980.8474227775,25152.9025772225,25057.986932179356,25152.9025772225,-1.0
