Datetime,Close,High,Low,Open,Volume,H-L,H-PC,L-PC,TR,ATR,basic_upper,basic_lower,final_upper,final_lower,supertrend,trend
2026-01-27 07:55:00+00:00,25120.900390625,25123.69921875,25089.849609375,25102.400390625,0,33.849609375,20.1484375,13.701171875,33.849609375,28.959581999292187,25193.653160060378,25019.895668064622,25170.22618460357,25019.895668064622,25019.895668064622,1.0
2026-01-27 08:00:00+00:00,25106.900390625,25132.25,25106.5,25122.69921875,0,25.75,11.349609375,14.400390625,25.75,28.638623799362968,25205.29087139809,25033.45912860191,25170.22618460357,25033.45912860191,25033.45912860191,1.0
2026-01-27 08:05:00+00:00,25031.69921875,25108.55078125,25027.69921875,25107.25,0,80.8515625,1.650390625,79.201171875,80.8515625,33.85991766942667,25169.70475300828,24966.54524699172,25169.70475300828,25033.45912860191,25169.70475300828,-1.0
2026-01-27 08:10:00+00:00,25045.25,25064.099609375,25018.0,25033.599609375,0,46.099609375,32.400390625,13.69921875,46.099609375,35.083886839984004,25146.301465207453,24935.798144167547,25146.301465207453,24935.798144167547,25146.301465207453,-1.0
2026-01-27 08:15:00+00:00,25058.650390625,25060.75,25040.650390625,25046.150390625,0,20.099609375,15.5,4.599609375,20.099609375,33.5854590934856,25151.456572592957,24949.943818032043,25146.301465207453,24949.943818032043,25146.301465207453,-1.0
2026-01-27 08:20:00+00:00,25043.44921875,25065.900390625,25036.94921875,25059.80078125,0,28.951171875,7.25,21.701171875,28.951171875,33.122030371637045,25150.790895802413,24952.058713572587,25146.301465207453,24952.058713572587,25146.301465207453,-1.0
2026-01-27 08:25:00+00:00,25049.349609375,25065.650390625,25039.599609375,25043.75,0,26.05078125,22.201171875,3.849609375,26.05078125,32.41490545947334,25149.86971637842,24955.38028362158,25146.301465207453,24955.38028362158,25146.301465207453,-1.0
2026-01-27 08:30:00+00:00,25016.55078125,25055.650390625,25013.150390625,25050.849609375,0,42.5,6.30078125,36.19921875,42.5,33.423414913526,25134.67063536558,24934.13014588442,25134.67063536558,24955.38028362158,25134.67063536558,-1.0
2026-01-27 08:35:00+00:00,25024.44921875,25033.099609375,24998.25,25017.400390625,0,34.849609375,16.548828125,18.30078125,34.849609375,33.5660343596734,25116.37290776652,24914.97670160848,25116.37290776652,24955.38028362158,25116.37290776652,-1.0
2026-01-27 08:40:00+00:00,25034.55078125,25059.400390625,25024.349609375,25026.05078125,0,35.05078125,34.951171875,0.099609375,35.05078125,33.71450904870606,25143.01852714612,24940.73147285388,25116.37290776652,24955.38028362158,25116.37290776652,-1.0
2026-01-27 08:45:00+00:00,25029.349609375,25039.5,25024.05078125,25034.900390625,0,15.44921875,4.94921875,10.5,15.44921875,31.887980018835457,25127.439330681507,24936.111450568493,25116.37290776652,24955.38028362158,25116.37290776652,-1.0
2026-01-27 08:50:00+00:00,25021.25,25032.849609375,25007.849609375,25030.05078125,0,25.0,3.5,21.5,25.0,31.199182016951912,25113.947155425856,24926.752063324144,25113.947155425856,24955.38028362158,25113.947155425856,-1.0
2026-01-27 08:55:00+00:00,25032.650390625,25039.44921875,25019.0,25022.69921875,0,20.44921875,18.19921875,2.25,20.44921875,30.12418569025672,25119.59716644577,24938.85205230423,25113.947155425856,24955.38028362158,25113.947155425856,-1.0
2026-01-27 09:00:00+00:00,25041.75,25051.099609375,25024.44921875,25032.69921875,0,26.650390625,18.44921875,8.201171875,26.650390625,29.776806183731047,25127.10483261369,24948.44399551131,25113.947155425856,24955.38028362158,25113.947155425856,-1.0
2026-01-27 09:05:00+00:00,25092.400390625,25093.05078125,25040.650390625,25042.30078125,0,52.400390625,51.30078125,1.099609375,52.400390625,32.03916462785794,25162.968079821072,24970.733092053928,25113.947155425856,24970.733092053928,25113.947155425856,-1.0
2026-01-27 09:10:00+00:00,25087.599609375,25108.650390625,25084.849609375,25093.099609375,0,23.80078125,16.25,7.55078125,23.80078125,31.21532629007215,25190.395978870216,25003.104021129784,25113.947155425856,25003.104021129784,25113.947155425856,-1.0
2026-01-27 09:15:00+00:00,25115.19921875,25116.05078125,25088.30078125,25088.900390625,0,27.75,28.451171875,0.701171875,28.451171875,30.938910848564937,25194.992513795696,25009.359048704304,25113.947155425856,25009.359048704304,25009.359048704304,1.0
2026-01-27 09:20:00+00:00,25142.5,25145.80078125,25115.150390625,25115.900390625,0,30.650390625,30.6015625,0.048828125,30.650390625,30.91005882620844,25223.205762416124,25037.745409458876,25223.205762416124,25037.745409458876,25037.745409458876,1.0
2026-01-27 09:25:00+00:00,25139.44921875,25155.30078125,25116.55078125,25143.599609375,0,38.75,12.80078125,25.94921875,38.75,31.694052943587597,25231.007940080763,25040.843622419237,25223.205762416124,25040.843622419237,25040.843622419237,1.0
